,userID,firstAccuracyArray,lastAccuracyArray,timesAttemptedArray,firstReactionTimeArray,lastReactionTimeArray,firstRatioArray,lastRatioArray,playTimeArray,totalPlayTimeByStudent,averageFirstAccuracyByStudent,averageLastAccuracyByStudent,averageAttempsPerLevelByStudent,totalAttemptsByStudent,total_aliensSaved,total_playTime
49,student_50,"[ 95.   90.   95.   95.   70.   95.   90.   70.   96.6  80.   93.3  73.3
  95.    nan  45.   45.   17.5   nan   nan   nan   nan   nan]","[ 100.    95.    95.    95.   100.   100.    90.    70.    96.6   80.
   93.3   73.3   95.     nan   25.    45.    17.5    nan    nan    nan
    nan    nan]","[  3.   2.   2.   1.   2.   2.   1.   1.   1.   1.   1.   1.   1.  nan   2.
   1.   1.  nan  nan  nan  nan  nan]","[  3618.   4738.   5153.   5693.   4582.   2753.   3944.   4100.   3391.
   3217.   2855.   7647.   2547.     nan   3844.  21060.   7749.     nan
     nan     nan     nan     nan]","[  3431.   2373.   3258.   5693.   2836.   3219.   3944.   4100.   3391.
   3217.   2855.   7647.   2547.     nan  35503.  21060.   7749.     nan
     nan     nan     nan     nan]","[  1.75    1.899   1.55    1.5     1.75    1.95    2.299   1.649   3.2
   1.866   1.933   2.333   1.675     nan  10.8     7.549   6.375     nan
     nan     nan     nan     nan]","[ 1.6    1.75   1.75   1.5    1.899  2.35   2.299  1.649  3.2    1.866
  1.933  2.333  1.675    nan  6.9    7.549  6.375    nan    nan    nan
    nan    nan]","[  8.91000000e+02   4.16000000e+02   5.32000000e+02   2.90000000e+02
   2.36000000e+02   6.65000000e+02              nan   1.19400000e+03
   9.94000000e+02   1.60000000e+01   4.00000000e+00              nan
   5.23800000e+03              nan   2.12900000e+03   9.01000000e+02
              nan   1.21100000e+03   9.97000000e+02              nan
              nan]",15714.0,77.85625,79.41875,1.4375,23.0,1323.0,5238.0
50,student_51,"[  90.     nan  100.    95.     nan    nan    nan    nan    nan    nan
   56.6   73.3   52.5   90.    75.    95.     nan    nan    nan    nan
    nan    nan]","[  90.     nan  100.    95.     nan    nan    nan    nan    nan    nan
   93.3   96.6  100.    90.    95.    95.     nan    nan    nan    nan
    nan    nan]","[  1.  nan   1.   1.  nan  nan  nan  nan  nan  nan   3.   2.   4.   1.   2.
   1.  nan  nan  nan  nan  nan  nan]","[ 3838.    nan  3338.  3412.    nan    nan    nan    nan    nan    nan
  8641.  2854.  3137.  5967.  2119.  3002.    nan    nan    nan    nan
    nan    nan]","[ 3838.    nan  3338.  3412.    nan    nan    nan    nan    nan    nan
  5680.  7374.  3317.  5967.  2549.  3002.    nan    nan    nan    nan
    nan    nan]","[ 1.7      nan  1.6    1.7      nan    nan    nan    nan    nan    nan
  3.899  5.166  6.5    1.85   1.5    1.7      nan    nan    nan    nan
    nan    nan]","[ 1.7      nan  1.6    1.7      nan    nan    nan    nan    nan    nan
  1.766  2.     1.75   1.85   1.8    1.7      nan    nan    nan    nan
    nan    nan]","[  232.   213.    nan    nan   992.   744.   190.   282.    nan    nan
    nan    nan  2653.    nan   445.  1740.    nan   468.    nan    nan
    nan]",7959.0,80.8222222222,94.9888888889,1.77777777778,16.0,883.0,2653.0
51,student_52,"[ 100.   100.   100.   100.    85.   100.   100.    95.   100.    93.3
  100.    86.6   95.    75.    95.    80.    75.    87.5    nan    nan
    nan    nan]","[ 100.   100.    95.   100.    95.   100.   100.   100.   100.    93.3
  100.    86.6   90.    95.    95.    85.    87.5   82.5    nan    nan
    nan    nan]","[  1.   1.   2.   2.   2.   2.   2.   2.   1.   1.   1.   1.   2.   2.   2.
   2.   2.   2.  nan  nan  nan  nan]","[ 4535.  3199.  3953.  3764.  3540.  2387.  2471.  5143.  2886.  3265.
  4086.  4936.  2700.  3841.  2637.  3162.  3123.  4029.    nan    nan
    nan    nan]","[ 4535.  3199.  3587.  4491.  3524.  2685.  3342.  2737.  2886.  3265.
  4086.  4936.  2270.  3057.  2388.  2644.  2783.  2832.    nan    nan
    nan    nan]","[ 1.75   1.6    1.8    1.75   1.95   1.649  1.6    1.7    1.8    2.     2.33
  1.833  1.875  1.774  1.75   1.7    1.825  1.85     nan    nan    nan
    nan]","[ 1.75   1.6    1.95   1.899  1.7    1.75   1.5    1.6    1.8    2.     2.33
  1.833  1.649  1.649  1.649  1.5    2.149  1.649    nan    nan    nan
    nan]","[  2.35000000e+02   4.69000000e+02   7.13000000e+02   2.82000000e+02
   2.18000000e+02   4.27000000e+02   2.24000000e+02   7.05000000e+02
   3.69000000e+02   2.68000000e+02   1.00000000e+00              nan
   3.91100000e+03              nan   1.41700000e+03   7.61000000e+02
              nan   1.45900000e+03   2.74000000e+02              nan
              nan]",11733.0,92.6333333333,94.7166666667,1.66666666667,30.0,2187.0,3911.0
52,student_53,"[ 100.   100.   100.   100.    95.   100.   100.    90.    96.6  100.
   86.6   96.6   80.    87.5   90.    80.    80.    75.    95.    60.    70.
   65. ]","[ 100.   100.    90.    90.    95.   100.   100.    90.    96.6  100.
   83.3   93.3   80.    87.5   65.    85.    87.5   75.    95.    60.    70.
   65. ]","[ 1.  1.  2.  2.  1.  1.  1.  1.  1.  1.  2.  2.  1.  1.  2.  2.  2.  1.
  1.  1.  1.  1.]","[ 4383.  2595.  3220.  2924.  2510.  1889.  3457.  2760.  2814.  2361.
  4096.  2774.  2640.  2722.  2248.  2541.  2732.  2239.  2007.  3933.
  3154.  7162.]","[ 4383.  2595.  3356.  3100.  2510.  1889.  3457.  2760.  2814.  2361.
  2290.  3899.  2640.  2722.  2679.  2008.  2547.  2239.  2007.  3933.
  3154.  7162.]","[ 1.7    1.55   1.55   1.8    1.75   1.6    2.     1.85   2.     1.8    1.966
  1.966  1.625  1.95   1.95   1.649  1.85   1.6    1.899  1.5    2.     1.199]","[ 1.7    1.55   1.8    1.6    1.75   1.6    2.     1.85   2.     1.8    1.833
  2.133  1.625  1.95   1.7    1.25   1.625  1.6    1.899  1.5    2.     1.199]","[  280.   421.   292.   272.   381.   194.   107.   326.   339.   171.
   110.   196.  3089.    nan  1265.   575.    nan   606.   337.   306.
    nan]",9267.0,88.5136363636,86.7363636364,1.31818181818,29.0,1589.0,3089.0
53,student_54,"[ 100.   100.   100.    95.   100.    90.   100.    90.    83.3   76.6
  100.    76.6   85.    90.    85.    95.    82.5   80.    85.    80.    85.
   72.5]","[ 100.    95.   100.    95.   100.    90.   100.    90.    83.3   76.6
   90.    83.3   82.5   85.    75.    90.    82.5   87.5   85.    75.    85.
   72.5]","[ 3.  3.  4.  3.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  2.  1.  2.
  2.  2.  1.  1.]","[ 5658.  3301.  3228.  3298.  1682.  1986.  1677.  2242.  3297.  5345.
  3194.  3602.  2381.  1764.  1802.  1553.  1800.  2130.  1911.  4442.
  3048.  7154.]","[ 2049.  2555.  2368.  2765.  1682.  1986.  1677.  2242.  3297.  5345.
  2085.  2643.  1798.  1854.  2001.  1686.  1800.  1889.  2320.  3070.
  3048.  7154.]","[ 1.649  1.449  1.75   1.6    1.25   1.55   1.6    1.6    2.1    2.333
  2.399  2.166  1.625  1.625  1.8    1.6    1.55   1.725  1.95   1.85   1.7
  1.274]","[ 1.6    1.649  1.6    2.149  1.25   1.55   1.6    1.6    2.1    2.333
  1.899  2.133  1.649  1.625  2.1    1.399  1.55   1.5    2.1    1.35   1.7
  1.274]","[  767.   838.   287.   265.   429.   425.   253.   322.   184.   229.
   241.   204.  4444.    nan  2157.   860.    nan   569.   304.   554.
    nan]",13332.0,88.7045454545,87.4181818182,1.81818181818,40.0,2351.0,4444.0
54,student_55,"[ 100.   100.   100.    90.   100.    95.   100.    95.    80.    73.3
  100.    90.    97.5    nan  100.   100.    90.    90.    95.    60.    90.
   67.5]","[ 100.   100.    95.    95.   100.    95.   100.    95.    80.    73.3
  100.    90.    90.     nan  100.   100.    90.    90.    95.    60.
   87.5   65. ]","[  1.   1.   2.   2.   1.   1.   1.   1.   1.   1.   1.   1.   2.  nan   1.
   1.   1.   1.   1.   1.   2.   2.]","[ 4196.  3395.  3495.  3557.  3261.  3038.  2818.  3139.  4285.  2886.
  2931.  3260.  2831.    nan  2267.  2897.  2925.  2428.  2443.  3723.
  3410.  7626.]","[ 4196.  3395.  3678.  4763.  3261.  3038.  2818.  3139.  4285.  2886.
  2931.  3260.  2818.    nan  2267.  2897.  2925.  2428.  2443.  3723.
  2567.  4538.]","[ 1.85   1.899  1.85   1.8    2.299  1.95   2.     2.399  3.66   1.899
  2.66   2.266  1.675    nan  2.149  1.399  2.174  1.975  2.45   1.7    2.45
  1.85 ]","[ 1.85   1.899  3.     2.6    2.299  1.95   2.     2.399  3.66   1.899
  2.66   2.266  2.35     nan  2.149  1.399  2.174  1.975  2.45   1.7    2.2
  1.475]","[  275.   565.   284.   278.   243.   474.    nan   230.   237.   141.
   113.   514.  3354.    nan  1659.   460.    nan   467.   466.   302.
    nan]",10062.0,91.1095238095,90.5142857143,1.2380952381,26.0,1950.0,3354.0
55,student_56,"[ 60.   85.   70.   85.    nan   nan   nan   nan  56.6  50.   50.   43.3
  85.   85.   75.   70.    nan  57.4  95.   55.    nan   nan]","[ 60.   85.   70.   85.    nan   nan   nan   nan  56.6  50.   56.6  63.3
  85.   85.   75.   70.    nan  87.5  95.   55.    nan   nan]","[  1.   1.   1.   1.  nan  nan  nan  nan   1.   1.   3.   3.   1.   1.   1.
   1.  nan   3.   2.   1.  nan  nan]","[ 11057.  11205.   8182.  11356.     nan     nan     nan     nan   8262.
   7301.  10668.  10035.   4553.   3848.   3254.   3610.     nan   4014.
   3351.   7161.     nan     nan]","[ 11057.  11205.   8182.  11356.     nan     nan     nan     nan   8262.
   7301.   6984.   8703.   4553.   3848.   3254.   3610.     nan   4391.
   4818.   7161.     nan     nan]","[ 1.1    0.9    1.1    1.25     nan    nan    nan    nan  1.733  1.466
  1.233  1.466  1.375  1.25   1.399  1.399    nan  1.225  1.6    1.3      nan
    nan]","[ 1.1    0.9    1.1    1.25     nan    nan    nan    nan  1.733  1.466
  1.433  1.6    1.375  1.25   1.399  1.399    nan  1.6    1.399  1.3      nan
    nan]","[  222.   224.    nan   281.   572.   202.   108.   159.     5.   562.
   315.     4.  2654.    nan   446.  1057.    nan   263.    nan   888.
    nan]",7962.0,68.1533333333,71.9333333333,1.46666666667,22.0,1318.0,2654.0
56,student_57,"[  90.   100.     nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan   80.    77.5   75.    80.     nan    nan    nan    nan
    nan    nan]","[  90.   100.     nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan   80.    77.5   75.    80.     nan    nan    nan    nan
    nan    nan]","[  1.   1.  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan   1.   1.   1.
   1.  nan  nan  nan  nan  nan  nan]","[ 3779.  3728.    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan  3207.  3105.  1804.  2212.    nan    nan    nan    nan
    nan    nan]","[ 3779.  3728.    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan  3207.  3105.  1804.  2212.    nan    nan    nan    nan
    nan    nan]","[ 1.899  1.399    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan  1.875  1.75   1.399  1.55     nan    nan    nan    nan
    nan    nan]","[ 1.899  1.399    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan  1.875  1.75   1.399  1.55     nan    nan    nan    nan
    nan    nan]","[ 267.   nan   nan   nan   nan  187.  113.  182.   nan   nan   nan   nan
  749.   nan  267.  482.   nan   nan   nan   nan   nan]",2247.0,83.75,83.75,1.0,6.0,320.0,749.0
57,student_58,"[ 50.   50.   70.   75.   85.   85.   85.   85.   73.3  90.   53.3  50.
  85.   87.5  85.   65.   87.5  62.5  60.   60.   72.5  47.5]","[  95.    95.    85.    90.   100.    80.    70.    95.    73.3   90.    80.
   50.    92.5   65.    80.    95.    87.5   92.5   65.    60.    85.    60. ]","[ 4.  3.  4.  4.  3.  2.  2.  2.  1.  1.  3.  1.  2.  3.  2.  2.  1.  4.
  2.  1.  2.  2.]","[ 4863.  9706.  6381.  5084.  6621.  6910.  5652.  5860.  7454.  8558.
  9878.  8720.  5005.  5132.  3916.  3277.  4635.  4641.  4755.  4500.
  5393.  4286.]","[ 2587.  2553.  4079.  3892.  3184.  5234.  4769.  5315.  7454.  8558.
  8600.  8720.  3609.  3759.  3293.  2813.  4635.  3508.  3447.  4500.
  4574.  6109.]","[ 2.399  1.35   1.5    1.399  1.35   1.199  1.5    1.199  2.333  2.2    1.633
  1.7    1.625  1.25   1.95   1.3    2.35   1.524  1.85   1.     1.475
  2.24 ]","[ 2.     1.399  1.8    1.7    1.649  2.35   1.3    1.85   2.333  2.2    2.133
  1.7    1.649  1.95   1.5    1.5    2.35   1.6    2.1    1.     1.274
  1.475]","[ 1033.   897.   752.   372.   420.   408.   347.   481.   334.   588.
   200.   415.  6247.    nan  2279.   828.    nan  1746.   671.   723.
    nan]",18741.0,71.0954545455,81.1727272727,2.31818181818,51.0,3464.0,6247.0
58,student_59,"[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan]",0.0,,,,0.0,,
59,student_60,"[  75.    90.    90.   100.   100.    95.   100.    85.    96.6   90.
    nan    nan    nan   60.    65.    65.     nan    nan    nan    nan
    nan    nan]","[ 100.    90.   100.   100.   100.    95.   100.    85.    96.6   90.
    nan    nan    nan   60.    65.    65.     nan    nan    nan    nan
    nan    nan]","[  2.   1.   2.   2.   1.   1.   1.   1.   1.   1.  nan  nan  nan   1.   1.
   1.  nan  nan  nan  nan  nan  nan]","[ 7008.  3295.  3273.  3996.  4481.  4760.  3917.  4141.  5308.  3599.
    nan    nan    nan  5377.  3083.  4651.    nan    nan    nan    nan
    nan    nan]","[ 2835.  3295.  4892.  6459.  4481.  4760.  3917.  4141.  5308.  3599.
    nan    nan    nan  5377.  3083.  4651.    nan    nan    nan    nan
    nan    nan]","[ 1.149  1.85   1.55   2.49   2.     2.45   1.85   1.399  2.     1.833
    nan    nan    nan  1.324  1.95   1.5      nan    nan    nan    nan
    nan    nan]","[ 1.85   1.85   1.95   2.45   2.     2.45   1.85   1.399  2.     1.833
    nan    nan    nan  1.324  1.95   1.5      nan    nan    nan    nan
    nan    nan]","[  589.   568.   610.   363.   144.    nan   112.   167.    nan    nan
    nan    nan  2553.    nan  2130.    nan    nan   423.    nan    nan
    nan]",7659.0,85.5076923077,88.2,1.23076923077,16.0,923.0,2553.0
60,student_61,"[ 100.   100.   100.   100.    90.    95.    95.   100.   100.    86.6
   83.3   83.3   92.5    nan    nan    nan    nan   92.5    nan    nan
    nan    nan]","[ 100.   100.    95.    85.    90.    95.    95.   100.   100.    86.6
   83.3   83.3   92.5    nan    nan    nan    nan   92.5    nan    nan
    nan    nan]","[  1.   1.   2.   2.   1.   1.   1.   1.   1.   1.   1.   1.   2.  nan  nan
  nan  nan   1.  nan  nan  nan  nan]","[ 2460.  4072.  3651.  3490.  2706.  3219.  2619.  2509.  2815.  3852.
  3178.  4216.  2800.    nan    nan    nan    nan  3451.    nan    nan
    nan    nan]","[ 2460.  4072.  3399.  3172.  2706.  3219.  2619.  2509.  2815.  3852.
  3178.  4216.  2516.    nan    nan    nan    nan  3451.    nan    nan
    nan    nan]","[ 1.25   2.49   1.7    1.5    1.6    2.49   2.     1.95   2.166  1.966
  1.833  1.833  1.675    nan    nan    nan    nan  1.975    nan    nan
    nan    nan]","[ 1.25   2.49   7.299  7.849  1.6    2.49   2.     1.95   2.166  1.966
  1.833  1.833  1.675    nan    nan    nan    nan  1.975    nan    nan
    nan    nan]","[  2.56000000e+02   4.29000000e+02   2.96000000e+02   2.75000000e+02
   1.90000000e+02   3.87000000e+02   5.00000000e+00   9.00000000e+01
   7.00000000e+00   1.08000000e+02   1.00000000e+00              nan
   2.04400000e+03              nan   1.25600000e+03   5.82000000e+02
              nan   9.70000000e+01   1.09000000e+02              nan
              nan]",6132.0,94.1571428571,92.7285714286,1.21428571429,17.0,1150.0,2044.0
61,student_62,"[  90.     nan   90.   100.    90.    90.    80.   100.    90.    76.6
    nan    nan    nan    nan   85.    70.     nan    nan    nan    nan
    nan    nan]","[ 90.    nan  95.   95.   95.   75.   95.   90.   90.   76.6   nan   nan
   nan   nan  85.   70.    nan   nan   nan   nan   nan   nan]","[  2.  nan   2.   2.   2.   2.   2.   2.   3.   1.  nan  nan  nan  nan   1.
   1.  nan  nan  nan  nan  nan  nan]","[ 4406.    nan  3500.  3845.  2494.  2062.  2838.  2913.  2464.  2470.
    nan    nan    nan    nan  1958.  2167.    nan    nan    nan    nan
    nan    nan]","[ 4406.    nan  2509.  2921.  2100.  3842.  2072.  2943.  3106.  2470.
    nan    nan    nan    nan  1958.  2167.    nan    nan    nan    nan
    nan    nan]","[ 1.7      nan  3.25   6.49   5.49   1.85   2.6    2.1    1.933  2.33
    nan    nan    nan    nan  1.85   1.55     nan    nan    nan    nan
    nan    nan]","[ 1.7      nan  1.7    2.1    1.5    1.55   1.649  2.399  2.266  2.33
    nan    nan    nan    nan  1.85   1.55     nan    nan    nan    nan
    nan    nan]","[   nan   423.   655.   260.    nan    13.    nan   159.     2.    nan
    nan    nan  1512.    nan  1338.    13.    nan   161.    nan    nan
    nan]",4536.0,87.4181818182,86.9636363636,1.81818181818,20.0,855.0,1512.0
62,student_63,"[  95.   100.   100.    95.   100.   100.   100.   100.    93.3  100.
    nan    nan   85.     nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  95.   100.    95.   100.   100.   100.   100.   100.    93.3  100.
    nan    nan   85.     nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  1.   1.   2.   2.   1.   1.   1.   1.   1.   1.  nan  nan   1.  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 2448.  2828.  3264.  3667.  2496.  1962.  2581.  2462.  3227.  2671.
    nan    nan  3422.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 2448.  2828.  2937.  2891.  2496.  1962.  2581.  2462.  3227.  2671.
    nan    nan  3422.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.7    1.55   1.85   1.6    1.649  1.7    1.899  1.6    2.2    2.1      nan
    nan  1.875    nan    nan    nan    nan    nan    nan    nan    nan
    nan]","[ 1.7    1.55   1.7    1.55   1.649  1.7    1.899  1.6    2.2    2.1      nan
    nan  1.875    nan    nan    nan    nan    nan    nan    nan    nan
    nan]","[  326.   463.   289.   277.    80.   239.     7.    nan    nan    nan
    nan    nan  1681.    50.  1305.   319.    nan     7.    nan    nan
    nan]",5043.0,97.1181818182,97.1181818182,1.18181818182,13.0,755.0,1681.0
63,student_64,"[ 75.  nan  65.  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 75.  nan  65.  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[  1.  nan   1.  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 3534.    nan  4316.    nan    nan    nan    nan    nan    nan    nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 3534.    nan  4316.    nan    nan    nan    nan    nan    nan    nan
    nan    nan    nan    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 2.25   nan  1.5    nan   nan   nan   nan   nan   nan   nan   nan   nan
   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan]","[ 2.25   nan  1.5    nan   nan   nan   nan   nan   nan   nan   nan   nan
   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan]","[ 151.  108.   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan
  259.  259.   nan   nan   nan   nan   nan   nan   nan]",777.0,70.0,70.0,1.0,2.0,58.0,259.0
64,student_65,"[ 100.    95.   100.   100.    95.   100.    95.    95.   100.   100.
   96.6   76.6   95.     nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 100.    95.    95.   100.    95.   100.    95.    95.   100.   100.   100.
   96.6   92.5    nan    nan    nan    nan    nan    nan    nan    nan
    nan]","[  1.   1.   2.   2.   1.   1.   1.   1.   1.   1.   2.   2.   2.  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 3998.  3228.  4232.  3811.  2771.  2914.  2864.  3098.  4236.  3070.
  4638.  7878.  4309.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 3998.  3228.  3987.  5806.  2771.  2914.  2864.  3098.  4236.  3070.
  3206.  4073.  3434.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.449  1.449  1.6    1.5    1.8    1.6    1.6    1.6    2.233  1.833
  1.966  1.633  1.774    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.449  1.449  1.55   1.5    1.8    1.6    1.6    1.6    2.233  1.833
  1.966  2.33   1.649    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  210.   460.   293.   290.   391.   396.    nan    nan    nan    nan
    nan    nan  2040.    nan  1253.   787.    nan    nan    nan    nan
    nan]",6120.0,96.0153846154,97.2384615385,1.38461538462,18.0,1058.0,2040.0
65,student_66,"[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
  nan  nan  nan  nan  nan  nan]",0.0,,,,0.0,,
66,student_67,"[ 75.    nan  95.   80.   85.   75.    nan   nan   nan   nan  56.6  90.
  85.    nan   nan   nan   nan   nan   nan   nan   nan   nan]","[ 100.     nan  100.    85.    35.    75.     nan    nan    nan    nan
   90.    76.6   85.     nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  2.  nan   2.   2.   2.   1.  nan  nan  nan  nan   3.   2.   1.  nan  nan
  nan  nan  nan  nan  nan  nan  nan]","[ 8884.    nan  4070.  5187.  2699.  3165.    nan    nan    nan    nan
  8689.  8439.  3406.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 3733.    nan  3351.  4731.  3412.  3165.    nan    nan    nan    nan
  6161.  8523.  3406.    nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.35     nan  1.75   2.25   1.399  1.55     nan    nan    nan    nan
  1.366  1.666  1.8      nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[ 1.7      nan  2.49   1.85   0.85   1.55     nan    nan    nan    nan
  2.33   2.166  1.8      nan    nan    nan    nan    nan    nan    nan
    nan    nan]","[  321.   548.   287.    nan   576.   246.    12.    nan    89.    12.
    nan    nan  2091.    nan  1156.   834.    nan    nan    nan   101.
    nan]",6273.0,80.2,80.825,1.875,15.0,797.0,2091.0
67,student_68,"[ 100.   100.    85.   100.    95.    95.    80.    95.    83.3   83.3
   86.6   83.3   92.5   87.5   95.    95.     nan    nan    nan    nan
    nan    nan]","[ 100.   100.    95.   100.    95.    95.    80.    95.    83.3   83.3
   86.6   83.3   95.    87.5   95.    95.     nan    nan    nan    nan
    nan    nan]","[  1.   1.   2.   2.   1.   1.   1.   1.   1.   1.   1.   1.   2.   1.   1.
   1.  nan  nan  nan  nan  nan  nan]","[ 2842.  2125.  3328.  2629.  2095.  1909.  3721.  2465.  2613.  2557.
  2832.  3428.  2189.  3324.  2454.  2645.    nan    nan    nan    nan
    nan    nan]","[ 2842.  2125.  2899.  3002.  2095.  1909.  3721.  2465.  2613.  2557.
  2832.  3428.  2569.  3324.  2454.  2645.    nan    nan    nan    nan
    nan    nan]","[ 1.649  1.6    1.649  1.449  2.49   1.399  1.85   1.75   2.233  2.66
  2.133  2.     1.675  1.925  1.7    1.85     nan    nan    nan    nan
    nan    nan]","[ 1.649  1.6    1.55   1.85   2.49   1.399  1.85   1.75   2.233  2.66
  2.133  2.     1.975  1.925  1.7    1.85     nan    nan    nan    nan
    nan    nan]","[  232.   437.   288.   258.   193.   317.   110.   185.    26.    nan
    nan    nan  2046.    nan  1215.   510.    nan   321.    nan    nan
    nan]",6138.0,91.03125,91.8125,1.1875,19.0,1043.0,2046.0
68,student_69,"[  95.    85.    60.    95.   100.   100.    90.   100.    93.3   96.6
   93.3   73.3   95.    90.    85.    55.     nan    nan   80.    60.
    nan    nan]","[  95.    85.    90.    75.   100.   100.    90.   100.    93.3   96.6
   83.3   93.3   97.5   82.5   90.    95.     nan    nan   80.    60.
    nan    nan]","[  2.   1.   2.   2.   1.   1.   1.   1.   1.   1.   2.   2.   2.   2.   2.
   2.  nan  nan   1.   1.  nan  nan]","[ 5568.  6810.  5696.  2939.  2514.  2419.  3062.  2054.  3372.  2874.
  2889.  7979.  3318.  5733.  3204.  4894.    nan    nan  3040.  5070.
    nan    nan]","[ 4495.  6810.  4763.  4320.  2514.  2419.  3062.  2054.  3372.  2874.
  7432.  5767.  2448.  5541.  3213.  4393.    nan    nan  3040.  5070.
    nan    nan]","[ 1.75   1.449  1.5    1.55   1.7    1.75   1.6    1.25   2.66   1.8    1.933
  1.633  1.774  1.675  1.6    1.7      nan    nan  1.85   1.199    nan
    nan]","[ 1.649  1.449  1.25   2.2    1.7    1.75   1.6    1.25   2.66   1.8    1.733
  1.933  1.6    1.8    1.95   1.899    nan    nan  1.85   1.199    nan
    nan]","[  222.   421.   288.   294.   357.   402.   233.   310.    nan    nan
   114.    nan  2641.    nan  1225.   759.    nan   543.    nan   114.
    nan]",7923.0,85.9166666667,89.25,1.5,27.0,1374.0,2641.0
